time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-15 00:00:00+00:00,28,10,0,0
2026-06-16 00:00:00+00:00,200,13,0,0
2026-06-17 00:00:00+00:00,16,7,1,1
2026-06-18 00:00:00+00:00,40,16,0,0
2026-06-19 00:00:00+00:00,48,14,1,1
2026-06-20 00:00:00+00:00,41,12,1,1
2026-06-21 00:00:00+00:00,40,11,0,0
2026-06-22 00:00:00+00:00,292,23,0,0
2026-06-23 00:00:00+00:00,279,21,0,0
2026-06-24 00:00:00+00:00,153,11,2,2
2026-06-25 00:00:00+00:00,47,13,0,0
2026-06-26 00:00:00+00:00,22,8,5,3
2026-06-27 00:00:00+00:00,15,6,0,0
2026-06-28 00:00:00+00:00,12,7,7,2
