time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-05 00:00:00+00:00,9,9,,
2025-11-06 00:00:00+00:00,20,9,,
2025-11-07 00:00:00+00:00,18,8,,
2025-11-08 00:00:00+00:00,11,7,,
2025-11-09 00:00:00+00:00,20,7,1.0,1.0
2025-11-10 00:00:00+00:00,11,6,5.0,2.0
2025-11-11 00:00:00+00:00,6,5,2.0,1.0
2025-11-12 00:00:00+00:00,18,8,27.0,1.0
2025-11-13 00:00:00+00:00,15,7,33.0,2.0
2025-11-14 00:00:00+00:00,15,6,9.0,2.0
2025-11-15 00:00:00+00:00,5,4,,
2025-11-16 00:00:00+00:00,3,3,1.0,1.0
2025-11-17 00:00:00+00:00,18,7,,
2025-11-18 00:00:00+00:00,3,3,,
