time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-26 00:00:00+00:00,5,5,45.0,1.0
2025-10-27 00:00:00+00:00,6,6,1.0,1.0
2025-10-28 00:00:00+00:00,43,11,,
2025-10-29 00:00:00+00:00,21,5,7.0,1.0
2025-10-30 00:00:00+00:00,18,13,1.0,1.0
2025-10-31 00:00:00+00:00,12,7,,
2025-11-01 00:00:00+00:00,6,4,,
2025-11-02 00:00:00+00:00,12,6,2.0,1.0
2025-11-03 00:00:00+00:00,19,6,,
2025-11-04 00:00:00+00:00,12,5,,
2025-11-05 00:00:00+00:00,9,9,,
2025-11-06 00:00:00+00:00,20,9,,
2025-11-07 00:00:00+00:00,18,8,,
2025-11-08 00:00:00+00:00,10,6,,
