time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-12 00:00:00+00:00,1,1,0,0
2023-02-13 00:00:00+00:00,1,1,0,0
2023-02-14 00:00:00+00:00,3,3,0,0
2023-02-15 00:00:00+00:00,0,0,3,1
2023-02-16 00:00:00+00:00,0,0,1,1
2023-02-24 00:00:00+00:00,0,0,3,1
